

----,柳莺科,Leaf Warblers,Phylloscopidae
--------,柳莺属,,Phylloscopus
----,鹎科,Bulbuls,Pycnonotidae
--------,黄腹绿鹎属,,Andropadus
--------,金绿鹎属,,Calyptocichla
--------,细嘴绿鹎属,,Stelgidillas
--------,黑领鹎属,,Neolestes
--------,须鹎属,,Bleda
--------,绿鹎属,,Arizelocichla
--------,斑鹎属,,Ixonotus
--------,沼泽鹎属,,Thescelocichla
--------,黄喉绿鸫鹎属,,Atimastillas
--------,白尾鹎属,,Baeopogon
--------,绿鸫鹎属,,Chlorocichla
--------,须冠鹎属,,Criniger
--------,小绿鹎属,,Eurillas
--------,旋木鹎属,,Phyllastrephus
--------,黑白鹎属,,Microtarsus
--------,黄鹎属,,Rubigula
--------,裸脸鹎属,,Nok
--------,雀嘴鹎属,,Spizixos
--------,鹎属,,Pycnonotus
--------,丝背鹎属,,Tricholestes
--------,钩嘴鹎属,,Setornis
--------,冠鹎属,,Alophoixus
--------,纵纹绿鹎属,,Alcurus
--------,伊俄勒短脚鹎属,,Iole
--------,黄眉鹎,,Acritillas
--------,灰短脚鹎属,,Hemixos
--------,纹胸鹎属,,Ixos
--------,短脚鹎属,,Hypsipetes
----,莺鹛科,Sylviid Warblers & Allies,Sylviidae
--------,林莺属,,Sylvia
--------,莺鹛属,,Curruca
----,鸦雀科,Parrotbills & Allies,Paradoxornithidae
--------,绿鹛属,,Myzornis
--------,宝兴鹛雀属,,Moupinia
--------,金胸雀鹛属,,Lioparus
--------,鹛雀属,,Chrysomma
--------,山鹛属,,Rhopophilus
--------,褐鹛属,,Fulvetta
--------,鹪雀莺属,,Chamaea
--------,鸦雀属,,Paradoxornis
--------,金色鸦雀属,,Suthora
----,绣眼鸟科,White-eyes & Yuhinas & Allies,Zosteropidae
--------,白领凤鹛属,,Parayuhina
--------,栗凤鹛属,,Staphida
--------,凤鹛属,,Yuhina
--------,金绣眼鸟属,,Cleptornis
--------,小笠原绣眼鸟属,,Apalopteron
--------,侏穗鹛属,,Dasycrotapha
--------,冠穗鹛属,,Sterrhoptilus
--------,纹穗鹛属,,Zosterornis
--------,帕劳绣眼鸟属,,Megazosterops
--------,冠绣眼鸟属,,Heleia
--------,双色绣眼鸟属,,Tephrozosterops
--------,大绣眼鸟属,,Rukia
--------,绣眼鸟属,,Zosterops
----,林鹛科,Tree Babblers & Scimitar Babblers & Allies,Timaliidae
--------,红顶鹛属,,Timalia
--------,棕腹鹛属,,Dumetia
--------,纹胸鹛属,,Mixornis
--------,纹胸鹛属,,Macronus
--------,蓝肤鹛属,,Cyanoderma
--------,鹩鹛属,,Spelaeornis
--------,黑噪鹛属,,Melanocichla
--------,钩嘴鹛属,,Pomatorhinus
--------,大钩嘴鹛属,,Erythrogenys
--------,穗鹛属,,Stachyris
----,幽鹛科,Ground Babblers & Allies,Pellorneidae
--------,大草莺属,,Graminicola
--------,大鹪鹛属,,Turdinus
--------,树鹛属,,Malacopteron
--------,白头鵙鹛属,,Gampsorhynchus
--------,拟雀鹛属,,Schoeniparus
--------,幽鹛属,,Pellorneum
--------,长尾山鹪鹛属,,Laticilla
--------,非洲雅鹛属,,Illadopsis
--------,纹鹪鹛属,,Kenopia
--------,地鹛属,,Ptilocichla
--------,长嘴鹪鹛属,,Napothera
--------,雅鹛属,,Malacocincla
--------,鹪鹛属,,Gypsophila
----,噪鹛科,Laughingthrushes & Allies,Leiothrichidae
--------,雀鹛属,,Alcippe
--------,条纹噪鹛属,,Grammatoptila
--------,南洋鹛属,,Laniellus
--------,姬鹛属,,Cutia
--------,彩翼噪鹛属,,Trochalopteron
--------,灰颈噪鹛属,,Montecincla
--------,奇鹛属,,Heterophasia
--------,斑翅鹛属,,Actinodura
--------,相思鸟属,,Leiothrix
--------,希鹛属,,Minla
--------,栗背奇鹛属,,Leioptila
--------,薮鹛属,,Liocichla
--------,阿拉伯鸫鹛属,,Argya
--------,鸫鹛属,,Turdoides
--------,噪鹛属,,Garrulax
--------,蓝噪鹛属,,Ianthocincla
--------,黑喉噪鹛属,,Pterorhinus
----,棕榈䳭科,Palmchat,Dulidae
--------,棕榈䳭属,,Dulus
----,太平鸟科,Waxwings,Bombycillidae
--------,太平鸟属,,Bombycilla
----,丝鹟科,Silky-flycatchers,Ptiliogonatidae
--------,黑黄丝鹟属,,Phainoptila
--------,黑丝鹟属,,Phainopepla
--------,丝鹟属,,Ptiliogonys
----,林啸鹟科,Hylocitrea,Hylocitreidae
--------,林啸鹟属,,Hylocitrea
----,灰连雀科,Hypocolius,Hypocoliidae
--------,灰连雀属,,Hypocolius
----,夏威夷吸蜜鸟科,Hawaiian Honeyeaters,Mohoidae
--------,鬓吸蜜鸟属,,Chaetoptila
--------,夏威夷吸蜜鸟属,,Moho
----,戴菊科,Kinglets,Regulidae
--------,红冠戴菊属,,Corthylio
--------,戴菊属,,Regulus
----,旋壁雀科,Wallcreeper,Tichodromidae
--------,旋壁雀属,,Tichodroma
----,䴓科,Nuthatches,Sittidae
--------,䴓属,,Sitta
----,斑旋木雀科,Spotted Creepers,Salpornithidae
--------,斑旋木雀属,,Salpornis
----,旋木雀科,Treecreepers,Certhiidae
--------,旋木雀属,,Certhia
----,蚋莺科,Gnatwrens & Gnatcatchers,Polioptilidae
--------,领蚋莺属,,Microbates
--------,长嘴蚋莺属,,Ramphocaenus
--------,蚋莺属,,Polioptila
----,鹪鹩科,Wrens,Troglodytidae
--------,岩鹪鹩属,,Salpinctes
--------,墨西哥鹪鹩属,,Catherpes
--------,细嘴鹪鹩属,,Hylorchilus
--------,夜莺鹪鹩属,,Microcerculus
--------,卡罗苇鹪鹩属,,Thryothorus
--------,比氏苇鹪鹩属,,Thryomanes
--------,曲嘴鹪鹩属,,Campylorhynchus
--------,沼泽鹪鹩属,,Cistothorus
--------,扎巴鹪鹩属,,Ferminia
--------,高山鹪鹩属,,Thryorchilus
--------,鹪鹩属,,Troglodytes
--------,锯嘴鹪鹩属,,Odontorchilus
--------,白腹鹪鹩属,,Uropsila
--------,苇鹪鹩属,,Pheugopedius
--------,棕鹪鹩属,,Cinnycerthia
--------,康托苇鹪鹩属,,Cantorchilus
--------,林鹩属,,Henicorhina
--------,歌鹪鹩属,,Cyphorhinus
--------,斑苇鹪鹩属,,Thryophilus
----,丽星鹩鹛科,Elachura,Elachuridae
--------,丽星鹩鹛属,,Elachura
----,牛椋鸟科,Oxpeckers,Buphagidae
--------,牛椋鸟属,,Buphagus
----,嘲鸫科,Mockingbirds & Thrashers,Mimidae
--------,蓝嘲鸫属,,Melanotis
--------,黑嘲鸫属,,Melanoptila
--------,灰嘲鸫属,,Dumetella
--------,白胸嘲鸫属,,Ramphocinclus
--------,鳞胸嘲鸫属,,Allenia
--------,珠眼嘲鸫属,,Margarops
--------,旋木嘲鸫属,,Cinclocerthia
--------,弯嘴嘲鸫属,,Toxostoma
--------,高山弯嘴嘲鸫属,,Oreoscoptes
--------,小嘲鸫属,,Mimus
----,椋鸟科,Rhabdornis & Starlings & Mynas,Sturnidae
--------,旋椋鸟属,,Rhabdornis
--------,火眉红椋鸟属,,Enodes
--------,雀嘴八哥属,,Scissirostrum
--------,王椋鸟属,,Basilornis
--------,阿波王椋鸟属,,Goodfellowia
--------,秃椋鸟属,,Sarcops
--------,白颈鹊椋鸟属,,Streptocitta
--------,树八哥属,,Mino
--------,金冠树八哥属,,Ampeliceps
--------,鹩哥属,,Gracula
--------,辉椋鸟属,,Aplonis
--------,椋鸟属,,Sturnus
--------,肉垂椋鸟属,,Creatophora
--------,粉红椋鸟属,,Pastor
--------,北椋鸟属,,Agropsar
--------,斑椋鸟属,,Gracupica
--------,罗德里格斯椋鸟属,,Necropsar
--------,长冠八哥属,,Leucopsar
--------,留尼汪椋鸟属,,Fregilupus
--------,白脸椋鸟属,,Sturnornis
--------,亚洲椋鸟属,,Sturnia
--------,丝光椋鸟属,,Spodiopsar
--------,八哥属,,Acridotheres
--------,马岛八哥属,,Hartlaubius
--------,白腹紫椋鸟属,,Cinnyricinclus
--------,栗翅椋鸟属,,Onychognathus
--------,黑腹辉椋鸟属,,Notopholia
--------,紫头辉椋鸟属,,Hylopsar
--------,斑翅椋鸟属,,Saroglossa
--------,噪椋鸟属,,Neocichla
--------,鹊椋鸟属,,Speculipastor
--------,白领椋鸟属,,Grafisia
--------,黄腹紫椋鸟属,,Pholia
--------,艾氏紫椋鸟属,,Arizelopsar
--------,狭尾椋鸟属,,Poeoptera
--------,丽辉椋鸟属,,Lamprotornis
----,河乌科,Dippers,Cinclidae
--------,河乌属,,Cinclus
----,鸫科,Thrushes & Allies,Turdidae
--------,大翅鸲属,,Grandala
--------,蓝鸲属,,Sialia
--------,暗色石䳭属,,Pinarornis
--------,棕蚁鸫属,,Stizorhina
--------,红尾蚁鸫属,,Neocossyphus
--------,孤鸫属,,Myadestes
--------,地鸫属,,Zoothera
--------,食果鸫属,,Chlamydochaera
--------,宽嘴鸫属,,Cochoa
--------,杂色鸫属,,Ixoreus
--------,棕褐孤鸫属,,Cichlopsis
--------,黑孤鸫属,,Entomodestes
--------,棕林鸫属,,Hylocichla
--------,阿兹特克地鸫属,,Ridgwayia
--------,夜鸫属,,Catharus
--------,少斑地鸫属,,Geokichla
--------,鸫属,,Turdus
----,鹟科,Chats & Old World Flycatchers & Allies,Muscicapidae
--------,红冠鸲鸫属,,Alethe
--------,须薮鸲属,,Tychaedon
--------,薮鸲属,,Cercotrichas
--------,鹊鸲属,,Copsychus
--------,噪鹟属,,Agricola
--------,森鹟属,,Fraseria
--------,拟鹟鸲属,,Namibornis
--------,银鹟属,,Empidornis
--------,白斑翅黑鹟属,,Sigelus
--------,黑鹟属,,Melaenornis
--------,伯氏鹟属,,Myopornis
--------,非洲乌鹟属,,Artomyias
--------,非洲灰鹟属,,Bradornis
--------,哈氏鹟属,,Humblotia
--------,鹟属,,Muscicapa
--------,白尾蓝仙鹟属,,Leucoptilon
--------,白腹蓝地鸲属,,Sholicola
--------,仙鹟属,,Niltava
--------,蓝鹟属,,Cyanoptila
--------,铜蓝仙鹟属,,Eumyias
--------,白喉姬鹟属,,Anthipes
--------,蓝仙鹟属,,Cyornis
--------,欧亚鸲属,,Erithacus
--------,斯氏鸲属,,Swynnertonia
--------,白点鸲属,,Pogonocichla
--------,林鸲属,,Stiphrornis
--------,白腹歌䳭属,,Cossyphicula
--------,鸲鸫属,,Chamaetylas
--------,歌䳭属,,Cossypha
--------,晨鸫属,,Cichladusa
--------,穴䳭属,,Xenocopsychus
--------,白喉歌䳭属,,Dessonornis
--------,阿卡拉鸲属,,Sheppardia
--------,白喉鸲属,,Irania
--------,歌鸲属,,Luscinia
--------,野鸲属,,Calliope
--------,白尾蓝地鸲属,,Myiomela
--------,燕尾属,,Enicurus
--------,蓝额长脚地鸲属,,Cinclidium
--------,啸鸫属,,Myophonus
--------,大短翅鸫属,,Heinrichia
--------,菲律宾鹛鸫属,,Leonardina
--------,林鹟属,,Vauriella
--------,鸲鸟属,,Larvivora
--------,短翅鸫属,,Brachypteryx
--------,姬鹟属,,Ficedula
--------,鸲属,,Tarsiger
--------,栗背短翅鸫属,,Heteroxenicus
--------,红尾鸲属,,Phoenicurus
--------,矶鸫属,,Monticola
--------,石䳭属,,Saxicola
--------,黄纹石䳭属,,Campicoloides
--------,岩䳭属,,Emarginata
--------,山岩䳭属,,Pinarochroa
--------,桂红蚁䳭属,,Thamnolaea
--------,蚁䳭属,,Myrmecocichla
--------,䳭属,,Oenanthe
----,长尾食蜜鸟科,Sugarbirds,Promeropidae
--------,长尾食蜜鸟属,,Promerops
----,纹喉䳭科,Dapple-throat & Allies,Modulatricidae
--------,斑喉䳭属,,Modulatrix
--------,灰胸雅鹛属,,Kakamega
--------,纹喉䳭属,,Arcanator
----,啄花鸟科,Flowerpeckers,Dicaeidae
--------,锯齿啄花鸟属,,Prionochilus
--------,厚嘴啄花鸟属,,Pachyglossa
--------,啄花鸟属,,Dicaeum
----,太阳鸟科,Spiderhunters & Sunbirds,Nectariniidae
--------,蓝枕花蜜鸟属,,Kurochkinegramma
--------,捕蛛鸟属,,Arachnothera
--------,紫颊太阳鸟属,,Chalcoparia
--------,食蜜鸟属,,Anthreptes
--------,紫腰花蜜鸟属,,Leptocoma
--------,太阳鸟属,,Aethopyga
--------,直嘴太阳鸟属,,Hedydipna
--------,圣普花蜜鸟属,,Anabathmis
--------,橙胸花蜜鸟属,,Anthobaphes
--------,蓝花蜜鸟属,,Cyanomitra
--------,红领太阳鸟属,,Deleornis
--------,巨花蜜鸟属,,Dreptes
--------,花蜜鸟属,,Nectarinia
--------,金翅花蜜鸟属,,Drepanorhynchus
--------,铜色花蜜鸟属,,Chalcomitra
--------,双领花蜜鸟属,,Cinnyris
----,叶鹎科,Leafbirds,Chloropseidae
--------,叶鹎属,,Chloropsis
----,和平鸟科,Fairy-bluebirds,Irenidae
--------,和平鸟属,,Irena
----,绿森莺科,Olive Warbler,Peucedramidae
--------,绿森莺属,,Peucedramus
----,朱鹀科,Przevalski's Finch,Urocynchramidae
--------,朱鹀属,,Urocynchramus
----,织布鸟科,Weavers & Allies,Ploceidae
--------,厚嘴织雀属,,Amblyospiza
--------,棕尾织雀属,,Histurgops
--------,编织雀属,,Sporopipes
--------,群织雀属,,Philetairus
--------,伪群织雀属,,Pseudonigrita
--------,雀织鸟属,,Plocepasser
--------,白头牛文鸟属,,Dinemellia
--------,牛文鸟属,,Bubalornis
--------,织雀属,,Ploceus
--------,褐翅织雀属,,Pachyphantes
--------,奎利亚雀属,,Quelea
--------,艳织雀属,,Foudia
--------,短尾织雀属,,Brachycope
--------,巧织雀属,,Euplectes
--------,红头编织雀属,,Anaplectes
--------,精织雀属,,Malimbus
----,维达雀科,Whydahs & Indigobirds,Viduidae
--------,寄生维达雀属,,Anomalospiza
--------,维达雀属,,Vidua
----,梅花雀科,Munias & Parrotfinches& Waxbills & Allies,Estrildidae
--------,斑胸文鸟属,,Heteromunia
--------,红胁火尾雀属,,Oreostruthus
--------,火尾雀属,,Stagonopleura
--------,赤胸星雀属,,Neochmia
--------,星雀属,,Emblema
--------,双斑草雀属,,Stizoptera
--------,斑胸草雀属,,Taeniopygia
--------,草雀属,,Poephila
--------,铜色文鸟属,,Spermestes
--------,马岛文鸟属,,Lepidopygia
--------,银嘴文鸟属,,Euodice
--------,禾雀属,,Padda
--------,纹头文鸟属,,Mayrimunia
--------,文鸟属,,Lonchura
--------,七彩文鸟属,,Chloebia
--------,鹦雀属,,Erythrura
--------,绿背织雀属,,Nesocharis
--------,黄腹梅花雀属,,Coccopygia
--------,绿背斑雀属,,Mandingoa
--------,朱翅雀属,,Cryptospiza
--------,啄花雀属,,Parmoptila
--------,黑雀属,,Nigrita
--------,灰头绿背织雀属,,Delacourella
--------,黑颊梅花雀属,,Brunhilda
--------,银灰梅花雀属,,Glaucestrilda
--------,梅花雀属,,Estrilda
--------,蝗鹑雀属,,Paludipasser
--------,鹑雀属,,Ortygospiza
--------,环喉雀属,,Amadina
--------,红梅花雀属,,Amandava
--------,紫耳蓝饰雀属,,Granatina
--------,蓝饰雀属,,Uraeginthus
--------,裂籽雀属,,Pyrenestes
--------,蓝嘴雀属,,Spermophaga
--------,斑腹雀属,,Pytilia
--------,斑雀属,,Hypargos
--------,双斑雀属,,Euschistospiza
--------,褐双点雀属,,Clytospiza
--------,火雀属,,Lagonosticta
----,岩鹨科,Accentors,Prunellidae
--------,岩鹨属,,Prunella
----,雀科,Snowfinches & Old World Sparrows,Passeridae
--------,桂红绣眼雀属,,Hypocryptadius
--------,石雀属,,Petronia
--------,雪雀属,,Montifringilla
--------,白腰雪雀属,,Onychostruthus
--------,黑喉雪雀属,,Pyrgilauda
--------,淡色石雀属,,Carpospiza
--------,细嘴石雀属,,Gymnoris
--------,雀属,,Passer
----,鹡鸰科,Wagtails & Pipits,Motacillidae
--------,山鹡鸰属,,Dendronanthus
--------,鹡鸰属,,Motacilla
--------,金鹨属,,Tmetothylacus
--------,黄胸鹨属,,Hemimacronyx
--------,长爪鹡鸰属,,Macronyx
--------,鹨属,,Anthus
----,燕雀科,Finches & Euphonias & Allies,Fringillidae
--------,燕雀属,,Fringilla
--------,绿歌雀属,,Chlorophonia
--------,歌雀属,,Euphonia
--------,拟蜡嘴雀属,,Mycerobas
--------,黄昏锡嘴雀属,,Hesperiphona
--------,锡嘴雀属,,Coccothraustes
--------,蜡嘴雀属,,Eophona
--------,朱雀属,,Carpodacus
--------,毛岛蜜雀属,,Melamprosops
--------,悬木雀属,,Oreomystis
--------,管舌雀属,,Paroreomyza
--------,黄胸管舌雀属,,Loxioides
--------,拟管舌雀属,,Telespiza
--------,科纳松雀属,,Chloridops
--------,拟管舌雀属,,Rhodacanthis
--------,安娜黑领雀属,,Ciridops
--------,大喙雀属,,Akialoa
--------,冠旋蜜雀属,,Palmeria
--------,白臀蜜雀属,,Himatione
--------,夏威夷管舌雀属,,Drepanis
--------,鹦嘴管舌雀属,,Psittirostra
--------,拉奈钩嘴雀属,,Dysmorodrepanis
--------,毛岛鹦嘴雀属,,Pseudonestor
--------,镰嘴雀属,,Hemignathus
--------,小绿雀,,Magumma
--------,夏威夷绿雀属,,Chlorodrepanis
--------,大颚雀属,,Viridonia
--------,红管舌雀属,,Loxops
--------,松雀属,,Pinicola
--------,灰雀属,,Pyrrhula
--------,红翅沙雀属,,Rhodopechys
--------,沙雀属,,Bucanetes
--------,赤朱雀属,,Agraphospiza
--------,金枕黑雀属,,Pyrrhoplectes
--------,红眉金翅雀属,,Callacanthis
--------,暗胸朱雀属,,Procarduelis
--------,岭雀属,,Leucosticte
--------,美洲朱雀属,,Haemorhous
--------,巨嘴沙雀属,,Rhodospiza
--------,金翅蜡嘴雀属,,Rhynchostruthus
--------,金翅雀属,,Chloris
--------,鹂雀属,,Linurgus
--------,丝雀属,,Crithagra
--------,朱顶雀属,,Linaria
--------,白腰朱顶雀属,,Acanthis
--------,交嘴雀属,,Loxia
--------,山金丝雀属,,Chrysocorythus
--------,红额金翅雀属,,Carduelis
--------,金丝雀属,,Serinus
--------,黄雀属,,Spinus
----,鸫唐纳雀科,Thrush-tanager,Rhodinocichlidae
--------,鸫唐纳雀属,,Rhodinocichla
----,铁爪鹀科,Longspurs & Snow Buntings,Calcariidae
--------,麦氏铁爪鹀属,,Rhynchophanes
--------,雪鹀属,,Plectrophenax
--------,铁爪鹀属,,Calcarius
----,鹀科,Old World Buntings,Emberizidae
--------,鹀属,,Emberiza
----,雀鹀科,New World Sparrows,Passerellidae
--------,五纹猛雀鹀属,,Amphispizopsis
--------,漠鹀属,,Amphispiza
--------,白斑黑鹀属,,Calamospiza
--------,云雀鹀属,,Chondestes
--------,雀鹀属,,Spizella
--------,拟唐纳雀属,,Oreothraupis
--------,丛唐纳雀属,,Chlorospingus
--------,沙鹀属,,Ammodramus
--------,通贝斯雀鹀属,,Rhynchospiza
--------,纹头雀属,,Arremonops
--------,珀卡雀鹀属,,Peucaea
--------,金肩雀鹀属,,Arremon
--------,美洲树雀鹀属,,Spizelloides
--------,狐色雀鹀属,,Passerella
--------,灯草鹀属,,Junco
--------,带鹀属,,Zonotrichia
--------,栗肩雀鹀属,,Pooecetes
--------,艾草漠鹀属,,Artemisiospiza
--------,纹雀鹀属,,Oriturus
--------,海滨沙鹀属,,Ammospiza
--------,稀树草鹀属,,Passerculus
--------,贝氏草鹀属,,Centronyx
--------,异雀鹀属,,Xenospiza
--------,歌带鹀属,,Melospiza
--------,猛雀鹀属,,Aimophila
--------,地雀鹀属,,Melozone
--------,大脚薮雀属,,Pezopetes
--------,萨帕塔鹀属,,Torreornis
--------,唧鹀属,,Pipilo
--------,薮雀属,,Atlapetes
----,拟䳭唐纳雀科,Chat-tanagers,Calyptophilidae
--------,拟䳭唐纳雀属,,Calyptophilus
----,冠鹩森莺科,Wrenthrush,Zeledoniidae
--------,冠鹩森莺属,,Zeledonia
----,棕榈唐纳雀科,Hispaniolan Tanagers,Phaenicophilidae
--------,白翅地唐纳雀属,,Xenoligea
--------,绿尾地唐纳雀属,,Microligea
--------,棕榈唐纳雀属,,Phaenicophilus
----,波多黎各唐纳雀科,Puerto Rican Tanager,Nesospingidae
--------,波多黎各唐纳雀属,,Nesospingus
----,鹀唐纳雀科,Spindalises,Spindalidae
--------,鹀唐纳雀属,,Spindalis
----,灰森莺科,Cuban Warblers,Teretistridae
--------,灰森莺属,,Teretistris
----,拟鹂科,New World Blackbirds & Troupials & Allies,Icteridae
--------,黄胸大䳭莺属,,Icteria
--------,黄头黑鹂属,,Xanthocephalus
--------,刺歌雀属,,Dolichonyx
--------,草地鹨属,,Sturnella
--------,红胸草地鹨属,,Leistes
--------,黄嘴酋长鹂属,,Amblycercus
--------,黄翅酋长鹂属,,Cassiculus
--------,拟椋鸟属,,Psarocolius
--------,酋长鹂属,,Cacicus
--------,拟鹂属,,Icterus
--------,牙买加黑鹂属,,Nesopsar
--------,黑鹂属,,Agelaius
--------,牛鹂属,,Molothrus
--------,艳拟鹂属,,Dives
--------,古巴黑鹂属,,Ptiloxena
--------,锈色黑鹂属,,Euphagus
--------,拟八哥属,,Quiscalus
--------,山鹩哥属,,Macroagelaius
--------,绒额拟鹩哥属,,Lampropsar
--------,黄头拟鹂属,,Gymnomystax
--------,红腹拟鹩哥属,,Hypopyrrhus
--------,红头黑鹂属,,Amblyramphus
--------,南美黑鹂属,,Curaeus
--------,福氏黑鹂属,,Anumara
--------,巴西拟鹂属,,Gnorimopsar
--------,白眼黑鹂属,,Agelasticus
--------,玻利维亚拟鹂属,,Oreopsar
--------,栗翅牛鹂属,,Agelaioides
--------,栗顶黑鹂属,,Chrysomus
--------,橙头黑鹂属,,Xanthopsar
--------,沼泽雀属,,Pseudoleistes
----,森莺科,New World Warblers,Parulidae
--------,灶莺属,,Seiurus
--------,眉纹灶莺属,,Parkesia
--------,食虫森莺属,,Helmitheros
--------,黑白森莺属,,Mniotilta
--------,蓝翅黄森莺属,,Protonotaria
--------,斯氏森莺属,,Limnothlypis
--------,虫森莺属,,Vermivora
--------,奥利奥森莺属,,Oreothlypis
--------,雷奥虫森莺属,,Leiothlypis
--------,灰喉地莺属,,Oporornis
--------,淡脚森莺属,,Leucopeza
--------,黄喉地莺属,,Geothlypis
--------,啸森莺属,,Catharopeza
--------,橙尾鸲莺属,,Setophaga
--------,米欧王森莺属,,Myiothlypis
--------,王森莺属,,Basileuterus
--------,红脸森莺属,,Cardellina
--------,鸲莺属,,Myioborus
----,美洲雀科,Cardinals & Allies,Cardinalidae
--------,白斑翅雀属,,Pheucticus
--------,䳭莺属,,Granatellus
--------,美洲雀属,,Spiza
--------,蓝大彩鹀属,,Cyanoloxia
--------,蓝籽雀属,,Amaurospiza
--------,蓝彩鹀属,,Cyanocompsa
--------,彩鹀属,,Passerina
--------,蚁唐纳雀属,,Habia
--------,绿唐纳雀属,,Chlorothraupis
--------,黑头红锡嘴雀属,,Periporphyrus
--------,黑脸厚嘴雀属,,Caryothraustes
--------,主红雀属,,Cardinalis
--------,Driophlox属,,Driophlox
--------,丽唐纳雀属,,Piranga
----,乌脸唐纳雀科,Mitrospingid Tanagers,Mitrospingidae
--------,巴西绿唐纳雀属,,Orthogonys
--------,红嘴唐纳雀属,,Lamprospiza
--------,乌脸唐纳雀属,,Mitrospingus
----,裸鼻雀科,Tanagers & Allies,Thraupidae
--------,褐唐纳雀属,,Orchesticus
--------,黄肩厚嘴雀属,,Parkerthraustes
--------,白顶唐纳雀属,,Sericossypha
--------,朱喉唐纳雀属,,Compsothraupis
--------,蓝背唐纳雀属,,Cyanicterus
--------,黑顶唐纳雀属,,Nemosia
--------,燕嘴唐纳雀属,,Tersina
--------,蓝旋蜜雀属,,Cyanerpes
--------,蓝锥嘴雀属,,Dacnis
--------,金领旋蜜雀属,,Iridophanes
--------,绿旋蜜雀属,,Chlorophanes
--------,红眉唐纳雀属,,Heterospingus
--------,黑黄唐纳雀属,,Chrysothlypis
--------,黄嘴裸鼻雀属,,Hemithraupis
--------,棕冠唐纳雀属,,Creurgops
--------,蓝黑草鹀属,,Volatinia
--------,黑白唐纳雀属,,Conothraupis
--------,灰头唐纳雀属,,Eucometis
--------,明黄唐拉格雀属,,Heliothraupis
--------,黑脸唐拉格雀属,,Trichothraupis
--------,火冠黑唐纳雀属,,Loriotus
--------,红顶雀属,,Coryphospingus
--------,红胸雀属,,Rhodospingus
--------,唐纳鵙属,,Lanio
--------,黑唐纳雀属,,Tachyphonus
--------,厚嘴唐纳雀属,,Ramphocelus
--------,煤冠雀属,,Charitospiza
--------,锥嘴雀属,,Conirostrum
--------,岭雀鹀属,,Phrygilus
--------,岛雀属,,Nesospiza
--------,高夫岛雀属,,Rowettia
--------,黑喉雀鹀属,,Melanodera
--------,黄雀鹀属,,Sicalis
--------,短尾雀鹀属,,Idiopsar
--------,辉蓝锥嘴雀属,,Xenodacnis
--------,铅色岭雀鹀属,,Geospizopsis
--------,纯灰雀鹀属,,Haplospiza
--------,尖嘴雀鹀属,,Acanthidops
--------,栗臀雀属,,Catamenia
--------,刺花鸟属,,Diglossa
--------,彩雀属,,Saltatricula
--------,舞雀属,,Saltator
--------,花脸雀属,,Coryphaspiza
--------,南美草鹀属,,Embernagra
--------,楔尾草鹀属,,Emberizoides
--------,黑岭雀鹀属,,Rhopospina
--------,印加雀属,,Incaspiza
--------,食籽雀属,,Sporophila
--------,灰雀鹀属,,Piezorina
--------,细嘴雀鹀属,,Xenospingus
--------,拟雀属,,Pseudospingus
--------,歌鹀属,,Poospiza
--------,灰头薮唐纳雀属,,Cnemoscopus
--------,桂胸歌鹀属,,Castanozoster
--------,棕胁歌鹀属,,Poospizopsis
--------,长尾芦雀属,,Donacospiza
--------,白腰唐纳雀属,,Cypsnagra
--------,黑背丛雀属,,Urothraupis
--------,秘鲁森雀属,,Nephelornis
--------,三道眉拟雀属,,Microspingus
--------,黑顶拟雀属,,Kleinothraupis
--------,绿拟雀属,,Sphenopsis
--------,灰背雀属,,Thlypopsis
--------,绒顶唐纳雀属,,Catamblyrhynchus
--------,曲嘴森莺属,,Coereba
--------,黄脸草雀属,,Tiaris
--------,橙喉雀属,,Euneornis
--------,古巴黑雀属,,Melopyrrha
--------,黄肩草雀属,,Loxipasser
--------,古巴草雀属,,Phonipara
--------,牛雀属,,Loxigilla
--------,圣卢西亚黑雀属,,Melanospiza
--------,乌草雀属,,Asemospiza
--------,加岛莺雀属,,Certhidea
--------,植食树雀属,,Platyspiza
--------,可岛雀属,,Pinaroloxias
--------,加岛树雀属,,Camarhynchus
--------,加岛地雀属,,Geospiza
--------,朱红唐纳雀属,,Calochaetes
--------,彩裸鼻雀属,,Iridosornis
--------,黄胸裸鼻雀属,,Pipraeidea
--------,橙腹裸鼻雀属,,Rauenia
--------,棕腹舞雀属,,Pseudosaltator
--------,淡胸山裸鼻雀属,,Dubusia
--------,蓝枕裸鼻雀属,,Sporathraupis
--------,黑头山裸鼻雀属,,Buthraupis
--------,花脸山裸鼻雀属,,Tephrophilus
--------,草绿唐纳雀属,,Chlorornis
--------,黑胸山裸鼻雀属,,Cnemathraupis
--------,岭裸鼻雀属,,Anisognathus
--------,辉绿唐纳雀属,,Chlorochrysa
--------,白斑唐纳雀属,,Neothraupis
--------,冠雀鹀属,,Lophospingus
--------,黑冠黄雀鹀属,,Gubernatrix
--------,迪卡雀属,,Diuca
--------,凤冠裸鼻雀属,,Stephanophorus
--------,鹊色唐纳雀属,,Cissopis
--------,黄棕唐纳雀属,,Schistochlamys
--------,蜡嘴鹀属,,Paroaria
--------,橙喉唐纳雀属,,Wetmorethraupis
--------,金唐纳雀属,,Bangsia
--------,靓唐纳雀属,,Tangara
--------,金颈靓唐纳雀属,,Chalcothraupis
